Month,Day of the month,Hour of the day,Day of the week,Outdoor air dry bulb temperature,Outdoor air dew point temperature,Electrical load 1 hour ago,Electrical load 2 hour ago,Electrical load 3 hour ago,Electrical load 4 hour ago,Electrical load 5 hour ago,Electrical load 6 hour ago,Electrical load 7 hour ago,Electrical load 8 hour ago,Electrical load 9 hour ago,Electrical load 10 hour ago,Electrical load 11 hour ago,Electrical load 12 hour ago,Electrical load 13 hour ago,Electrical load 14 hour ago,Electrical load 15 hour ago,Electrical load 16 hour ago,Electrical load 17 hour ago,Electrical load 18 hour ago,Electrical load 19 hour ago,Electrical load 20 hour ago,Electrical load 21 hour ago,Electrical load 22 hour ago,Electrical load 23 hour ago,Electrical load 24 hour ago,Electrical load
3,17,22,4,5.6,3.2,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.1,534.1,504.1,470.3,436.8,411.1,384.8,364.6,355.3,357.3,359.3,357.9,360.8,369.5,381.2,376.5
3,17,23,4,4.5,2.7,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.1,534.1,504.1,470.3,436.8,411.1,384.8,364.6,355.3,357.3,359.3,357.9,360.8,369.5,374.5
3,18,0,5,3.7,2.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.1,534.1,504.1,470.3,436.8,411.1,384.8,364.6,355.3,357.3,359.3,357.9,360.8,350.3
3,18,1,5,3.4,2.4,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.1,534.1,504.1,470.3,436.8,411.1,384.8,364.6,355.3,357.3,359.3,357.9,358.8
3,18,2,5,2.5,1.6,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.1,534.1,504.1,470.3,436.8,411.1,384.8,364.6,355.3,357.3,359.3,356.1
3,18,3,5,1.6,1.1,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.1,534.1,504.1,470.3,436.8,411.1,384.8,364.6,355.3,357.3,351.4
3,18,4,5,2.5,2.4,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.1,534.1,504.1,470.3,436.8,411.1,384.8,364.6,355.3,350.3
3,18,5,5,2.8,1.6,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.1,534.1,504.1,470.3,436.8,411.1,384.8,364.6,361.3
3,18,6,5,3.1,1.6,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.1,534.1,504.1,470.3,436.8,411.1,384.8,392.2
3,18,7,5,3.2,2,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.1,534.1,504.1,470.3,436.8,411.1,419.5
3,18,8,5,3.7,2.8,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.1,534.1,504.1,470.3,436.8,447.1
3,18,9,5,4.4,3.5,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.1,534.1,504.1,470.3,486.6
3,18,10,5,4.7,3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.1,534.1,504.1,522.3
3,18,11,5,5.4,3,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.1,534.1,536
3,18,12,5,6.1,3.3,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.1,544.2
3,18,13,5,6.8,3.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.9,544.9
3,18,14,5,7,4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,544.9,541.4
3,18,15,5,7.6,4.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,525.1,537.5
3,18,16,5,7.4,4.8,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,510.8,508.7
3,18,17,5,7,4.8,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,500.7,486.2
3,18,18,5,7,4.1,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,466.7,449.2
3,18,19,5,6.9,4.6,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,442.3,423.5
3,18,20,5,6.5,5.6,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,413.2,386.4
3,18,21,5,6.8,4.4,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,388.8,362.9
3,18,22,5,6.5,3.3,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,376.5,358.4
3,18,23,5,6.3,2.9,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,374.5,353.5
3,19,0,6,6.2,2.7,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,350.3,342.2
3,19,1,6,6.2,2.5,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,358.8,339
3,19,2,6,6.1,2.8,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,356.1,336
3,19,3,6,6.1,2.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,351.4,336.9
3,19,4,6,6.2,2.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,350.3,335.5
3,19,5,6,6,3.2,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,361.3,335.7
3,19,6,6,5.8,3.4,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,392.2,338.9
3,19,7,6,5.9,3,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,419.5,351.9
3,19,8,6,6.1,3.2,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,447.1,368.1
3,19,9,6,6.3,3.6,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,486.6,376.5
3,19,10,6,7,3.7,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,522.3,390.2
3,19,11,6,7.7,4.1,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,536,393.3
3,19,12,6,8.5,3,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,544.2,396.9
3,19,13,6,8.7,3.5,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,544.9,396.2
3,19,14,6,8.6,3,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,541.4,401.2
3,19,15,6,8,2,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,537.5,399
3,19,16,6,8,3.1,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,508.7,395.2
3,19,17,6,7.8,2.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,486.2,391.9
3,19,18,6,7.6,2.9,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,449.2,384.7
3,19,19,6,7.2,2.6,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,423.5,386
3,19,20,6,6.7,2.3,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,386.4,375.1
3,19,21,6,6.4,2.2,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,362.9,355.4
3,19,22,6,6,1.3,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,358.4,352.5
3,19,23,6,5.9,1.3,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,353.5,348.8
3,20,0,7,6,1.5,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.2,341.7
3,20,1,7,5.8,1.6,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339,342.7
3,20,2,7,5.8,2.1,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,336,339.4
3,20,3,7,5.6,2.2,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,336.9,337.7
3,20,4,7,5.9,2.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,335.5,341.1
3,20,5,7,5.4,2.8,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,335.7,337.4
3,20,6,7,5.1,3.7,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,338.9,341.5
3,20,7,7,5.1,4.1,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,351.9,356.9
3,20,8,7,5,4.6,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,368.1,362.4
3,20,9,7,5.7,4.6,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,376.5,373.4
3,20,10,7,6.4,4.1,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,390.2,390.8
3,20,11,7,6.7,3.4,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,393.3,403.2
3,20,12,7,8.2,2.4,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,396.9,401
3,20,13,7,8.9,1.9,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.2,397.8
3,20,14,7,9.4,2,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,401.2,396.6
3,20,15,7,10.4,2.3,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,399,400.9
3,20,16,7,10.1,2.4,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,395.2,396.2
3,20,17,7,10.8,3,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,391.9,390.9
3,20,18,7,9.9,2.4,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,384.7,395.3
3,20,19,7,8.7,2.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,386,390.7
3,20,20,7,8.6,3.4,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,375.1,382.3
3,20,21,7,7.8,4.1,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,355.4,369.6
3,20,22,7,7.8,4.6,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,352.5,360.1
3,20,23,7,7.3,4.8,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,348.8,358.2
3,21,0,1,7.2,5.1,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,341.7,344
3,21,1,1,7.2,5.3,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,342.7,350.8
3,21,2,1,7,5.2,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,339.4,351.3
3,21,3,1,6.7,5,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,337.7,350.3
3,21,4,1,6.5,4.8,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,341.1,349.9
3,21,5,1,6.7,4.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,337.4,357.9
3,21,6,1,6.5,4.8,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,341.5,376.5
3,21,7,1,6.5,5.3,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,356.9,411.6
3,21,8,1,7.5,5.8,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,362.4,444.5
3,21,9,1,8.6,5.9,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,373.4,472.6
3,21,10,1,10,5.6,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,390.8,520.8
3,21,11,1,11,3.1,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,403.2,536
3,21,12,1,11.1,2.6,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,401,538.3
3,21,13,1,11.5,1.9,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,397.8,534.8
3,21,14,1,11.6,2.9,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,396.6,538.4
3,21,15,1,11.6,2.7,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,400.9,533.8
3,21,16,1,11,2.5,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,396.2,522.6
3,21,17,1,9.9,2.6,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,390.9,503.4
3,21,18,1,9.1,2.1,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,395.3,464.9
3,21,19,1,8.5,1,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,390.7,429.6
3,21,20,1,8.2,1.8,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,382.3,396.4
3,21,21,1,7.4,1.8,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,369.6,379.1
3,21,22,1,6.3,1.9,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,360.1,370.3
3,21,23,1,5.6,2,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,358.2,359.7
3,22,0,2,4.4,1.9,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,344,350.3
3,22,1,2,4.1,2,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,350.8,338.9
3,22,2,2,3.3,1.6,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,351.3,334.2
3,22,3,2,2.6,1.4,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,350.3,336.6
3,22,4,2,2.6,1.6,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,349.9,334.1
3,22,5,2,2.3,1.3,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,357.9,344.5
3,22,6,2,1.9,1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,376.5,365.1
3,22,7,2,2.5,1.7,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,411.6,424.5
3,22,8,2,4.4,2.5,424.5,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,444.5,448
3,22,9,2,7,2.6,448,424.5,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,472.6,479.1
3,22,10,2,9.8,3,479.1,448,424.5,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,520.8,508.9
3,22,11,2,11.7,2.8,508.9,479.1,448,424.5,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,536,530.5
3,22,12,2,10.8,1.8,530.5,508.9,479.1,448,424.5,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,538.3,532.4
3,22,13,2,12.1,1.3,532.4,530.5,508.9,479.1,448,424.5,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,534.8,536.8
3,22,14,2,13,1.8,536.8,532.4,530.5,508.9,479.1,448,424.5,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,538.4,528.3
3,22,15,2,13,1.7,528.3,536.8,532.4,530.5,508.9,479.1,448,424.5,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,533.8,531.6
3,22,16,2,12.1,2,531.6,528.3,536.8,532.4,530.5,508.9,479.1,448,424.5,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,522.6,524.1
3,22,17,2,12.4,2.5,524.1,531.6,528.3,536.8,532.4,530.5,508.9,479.1,448,424.5,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,503.4,505.2
3,22,18,2,11.5,2.4,505.2,524.1,531.6,528.3,536.8,532.4,530.5,508.9,479.1,448,424.5,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,464.9,469.1
3,22,19,2,10.2,2.4,469.1,505.2,524.1,531.6,528.3,536.8,532.4,530.5,508.9,479.1,448,424.5,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,429.6,438.1
3,22,20,2,8.5,2.6,438.1,469.1,505.2,524.1,531.6,528.3,536.8,532.4,530.5,508.9,479.1,448,424.5,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,396.4,399.4
3,22,21,2,7.8,2.9,399.4,438.1,469.1,505.2,524.1,531.6,528.3,536.8,532.4,530.5,508.9,479.1,448,424.5,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,379.1,372.2
3,22,22,2,7.8,3.4,372.2,399.4,438.1,469.1,505.2,524.1,531.6,528.3,536.8,532.4,530.5,508.9,479.1,448,424.5,365.1,344.5,334.1,336.6,334.2,338.9,350.3,359.7,370.3,361.5
